Usefulness,Word,Compounds
0,NIDIFYING,IYGIIFDNN/IFYNGDIIN/GIIDFINYN/INIGNIDFY/INNGIDFIY
0,NIGGARDLY,DANGGIRLY/DARGLYING/DRAGLYING/GRADLYING/GANGDRILY
4536,NIGHTSIDE,GIEDHINTS/GIEDTHINS/HIDESTING/HIDETINGS/HIEDSTING
0,NIGHTSPOT,GOTHPINTS/PINGTHOTS/TINGPHOTS/TONGPITHS/PITHTONGS
6156,NILPOTENT,LENTPINTO/LENTPITON/LENTPOINT/PINTLENTO/PONTINLET
0,NINHYDRIN,RINDHINNY/HINNYRIND/HNNRDIYIN/DNNHIYIRN/IRDHINNYN
648,NITPICKER,CITEPRINK/ETICPRINK/NICKTRIPE/RICKINEPT/TICKPINER
8748,NITRATION,RAINTINTO/RANITINTO/ANTIINTRO/ANTINITRO/TIANINTRO
0,NITRIDING,GIRDINNIT/GRIDINNIT/GIRNNITID/GRINNITID/RINGNITID
5184,NITRIFIED,DIETFIRNI/EDITFIRNI/TIDEFIRNI/TIEDFIRNI/NIDIREFIT
972,NITWITTED,DINTTWITE/TWITEDINT/TITTWINED/TWINEDTIT/IDTWITTEN
4212,NOBILIARY,BAILIRONY/BANIROILY/IORABLINY/BOILRAINY/BIROINLAY
4212,NOCTILUCA,COCAUNLIT/COCAUNTIL/LAICCOUNT/INCACLOUT/ALCOCUTIN
34344,NODULATED,DADOUNLET/DUADLENTO/DALEDONUT/DEALDONUT/LADEDONUT
12960,NOISECORE,CIRENOOSE/RICENOOSE/CONEOSIER/ECONOSIER/ONCEOSIER
0,NONDRYING,NINGRNYOD/DNGNNOYRI/OINDYNGNR/DIYONGNRN/RNIGOYNDN
0,NONENTITY,NEONNITTY/NOTETINNY/TONETINNY/TOTENINNY/NONINETTY
0,NONJURING,JONGINURN/INURNJONG/JORUNNING/RUNNINGJO/JINGNUNOR
324,NONLIQUID,QUINDINLO/DINLOQUIN/DINQUINOL/QUINOLDIN/DIOLNUNQI
0,NONLIVING,INNLOVING/LOVINGINN/LOVNNIING/IGNOINVLN/NOINGINVL
51192,NONPAREIL,ELANORPIN/ELANPORIN/ELANPRION/LANEORPIN/LANEPORIN
648,NONPUBLIC,BLOCUNPIN/CLUBPINON/PINONCLUB/UNPINBLOC/NOBUNCLIP
0,NONSTRUCK,CONKRUNTS/CONKTURNS/NOCKRUNTS/NOCKTURNS/CORNSTUNK
324,NONWORKER,WRENKROON/NORKOWNER/NORKROWEN/WORNKRONE/KRONEWORN
7452,NOOSPHERE,NEEPHOORS/PEENHOORS/ERNEHOOPS/ERNEPOOHS/ERNEPOSHO
2916,NOOTROPIC,COINPOORT/COINTROOP/CONIPOORT/CONITROOP/ICONPOORT
8100,NORAEBANG,NAGABONER/NAGABORNE/AGARBONNE/RAGABONNE/ANNAGREBO
83268,NORMATIVE,EARNVOMIT/NEARVOMIT/MAINOVERT/MAINTROVE/MAINVOTER
5508,NOROVIRUS,INROVROUS/IRONVROUS/NOIRVROUS/NORIVROUS/VROUINROS
1296,NOTAPHILY,HYLAPINTO/HYLAPITON/HYLAPOINT/NYAHPILOT/OPAHLINTY
0,NOTCHBACK,BANKCOTCH/BOCKCHANT/BOCKNATCH/BONKCATCH/KNOBCATCH
7452,NOTCHIEST,ECHOSTINT/ECHOTINTS/OCHESTINT/OCHETINTS/CINETHOTS
14256,NOTHOSAUR,NOAHROUST/NOAHROUTS/NOAHSTOUR/NOAHTORUS/NOAHTOURS
0,NOTOCHORD,DOCONORTH/DOCOTHORN/HOODTRONC/DOTHCROON/DOONTORCH
9396,NOTORIETY,NITEROOTY/TEINROOTY/TINEROOTY/RITETOYON/TIERTOYON
16848,NOUGATINE,GATEUNION/GETAUNION/NANGOUTIE/GOATENNUI/TOGAENNUI
36936,NOUGHTIES,GENUHOIST/HUESINGOT/HUESTIGON/SINETOUGH/NITESOUGH
23328,NOURISHER,HERORUINS/HOERRUINS/ERHUINROS/ERHUIRONS/ERHUNOIRS
2916,NOVELETTE,TEENVOLET/TEENVOLTE/TOLEEVENT/LOVETENET/VOLETENET
41472,NOVELISED,DELEVINOS/LEDEVINOS/DENEVIOLS/NEEDVIOLS/DEILOVENS
2268,NOVENNIAL,LAVENINON/VALENINON/VEALNINON/VELANINON/ANONLEVIN
7128,NOVICIATE,CIAOVENTI/NAOICIVET/NAOIEVICT/ANTIVOICE/TIANVOICE
8100,NOVITIATE,IOTAVENTI/TITAENVOI/TITAOVINE/INTIOVATE/TITINOVAE
2916,NOVOCAINE,CAVEONION/EINACONVO/AEONCOVIN/NAOICOVEN/ANONVOICE
26244,NOWCASTER,ACNESTROW/ACNETROWS/ACNEWORST/ACNEWORTS/CANESTROW
31752,NUCLEATED,ACEDUNLET/DACEUNLET/ECADUNLET/ALECTENDU/ALECTUNED
15552,NUCLEOLAR,CAULENROL/CAULLONER/LEALCORNU/LOANCRUEL/LOANLUCRE
1944,NUCLEOLUS,CONELULUS/ECONLULUS/ONCELULUS/CULLOUENS/CLOULUNES
1620,NUCLEONIC,COINUNCLE/CONIUNCLE/ICONUNCLE/UNCOCLINE/UNCOINCEL
1944,NULLIFIED,LIENFLUID/LINEFLUID/FILLINDUE/FILLNUDIE/FULLINDIE
3888,NULLIFIER,FILLINURE/FILLURINE/INUREFILL/URINEFILL/RUEINFILL
2592,NULLIPARA,ALARLUPIN/PAILLUNAR/PAILULNAR/PALILUNAR/PALIULNAR
11340,NUMERAIRE,EINAMURRE/MAREINURE/MAREURINE/REAMINURE/REAMURINE
59940,NUMERATOR,MARETURON/REAMTURON/ARREMOUNT/ARREMUTON/ARRENOTUM
35316,NUMERICAL,LAICRUMEN/INCALEMUR/CALMINURE/CALMURINE/CLAMINURE
324,NUMMULITE,MUTILUMEN/UNITLUMME/LUMMEUNIT/LUMENMUTI/MENTUMULI
9396,NURSELING,GLENRUINS/GELSINURN/LEGSINURN/URGELINNS/LIENGURNS
324,NURTURANT,RUNTRUANT/URNTRUANT/TRUANTRUN/TRUANTURN/ARTNUNRUT
648,NUTMEGGED,DEMNUGGET/MEDNUGGET/DUGTEGMEN/GEGMUNTED/GETMUNGED
3564,NUTRIMENT,MIENTURNT/MINETURNT/MINTTUNER/TINTRUMEN/MUTTINNER
10044,NUTRITIVE,NITEVIRTU/TEINVIRTU/TINEVIRTU/ERUVTITIN/INTIVERTU
324,NYMPHAEUM,HEAPNUMMY/AMENHUMPY/MANEHUMPY/MEANHUMPY/NAMEHUMPY
0,NYMPHALID,HANDIMPLY/DAMNHIPLY/HINDAMPLY/HINDPALMY/MINDHAPLY
0,NYMPHETTE,HEMPNETTY/THENEMPTY/PENTTHYME/THYMEPENT/EMPTYTHEN
0,NYMPHLIKE,HELMPINKY/HEMPKYLIN/HEMPLINKY/KINELYMPH/LYMPHKINE
0,NYSTAGMUS,GAMSNUTSY/MAGSNUTSY/GAMYSTUNS/NAGSMUSTY/SANGMUSTY
2916,OARSWOMAN,MAARSWOON/MARASWOON/ANOAWORMS/MOASROWAN/OMASROWAN
23652,OARSWOMEN,MARESWOON/REAMSWOON/AEONWORMS/ANEWMOORS/ANEWROOMS
0,OBBLIGATI,BAILBIGOT/GAITBILBO/BIBIGLOAT/GLIBBIOTA/BIOGBALTI
0,OBBLIGATO,GAITBOBOL/GOATBILBO/TOGABILBO/GLIBTABOO/BIOGBALOT
1296,OBCONICAL,BAONCOLIC/LOANBOCCI/BLINCOCOA/COCOBLAIN/COILBACON
13932,OBCORDATE,BATOCODER/BATOCORED/BATOCREDO/BATODECOR/BOATCODER
972,OBDUCTING,BUNGDICOT/DONGCUBIT/CUBITDONG/DICOTBUNG/CUBDOTING
3240,OBDUCTION,BUDOONTIC/BUDOTONIC/COINDOUBT/CONIDOUBT/ICONDOUBT
12312,OBEISANCE,BOASNIECE/OBASNIECE/SABONIECE/SOBANIECE/ACNEBOSIE
13608,OBELISING,GIBELINOS/GIBELIONS/GIBELOINS/GIBENOILS/BONESIGIL
2268,OBELIZING,BILEGINZO/GINZOBILE/BIZLEGION/LEGIONBIZ/ZEBOILING
1620,OBESENESS,BEESNOSES/BEESSONES/BONEESSES/EBONESSES/ESESBONES
8100,OBFUSCATE,ABETFOCUS/BATEFOCUS/BEATFOCUS/BETAFOCUS/CAFEBOUTS
7776,OBJURGATE,BAJUERGOT/JUBAERGOT/JARGBUTEO/GAUROBJET/GUAROBJET
11016,OBLIGATOR,BRATIGLOO/BRATOLIGO/GALIROBOT/GLIAROBOT/ALGOORBIT
0,OBLIQUELY,OBEYQUILL/YEBOQUILL/QUILLOBEY/QUILLYEBO/BELLYOUQI
324,OBLIQUITY,OILYQUBIT/QUBITOILY/LOTIBUYQI/TOILBUYQI/BUOYQILIT
324,OBLOQUIAL,BOLOQUAIL/LOBOQUAIL/OBOLQUAIL/QUAILBOLO/QUAILLOBO
1944,OBSCENITY,BICESTONY/BITESYCON/ENBYSTOIC/BEYSONTIC/BEYSTONIC
9072,OBSCURANT,CARBNUTSO/CARBSNOUT/CARBTONUS/CRABNUTSO/CRABSNOUT
1296,OBSCURELY,OBEYCURLS/YEBOCURLS/RUBECLOYS/BYRECLOUS/BYRELOCUS
972,OBSEQUIES,BIOSEQUES/BIOSSQUEE/BOISEQUES/BOISSQUEE/OBISEQUES
1620,OBSOLESCE,BEESCOOLS/BEESLOCOS/BOLECOSES/LOBECOSES/CELSOBOES
15552,OBSOLETED,BODESTOLE/BODETELOS/DOBESTOLE/DOBETELOS/DEBTLOOSE
9396,OBSTETRIC,BICETORTS/BICETROTS/CRIBTOTES/COBSTITRE/COBSTRITE
972,OBSTINACY,BAITSYCON/TABISYCON/BAYSONTIC/BAYSTONIC/CYANOBITS
2268,OBTENTION,BONETINTO/EBONTINTO/OBITNONET/OBITTENON/OBITTONNE
8424,OBTRUDING,BINDGROUT/BINDTRUGO/BUNDGRIOT/DRUBINGOT/DRUBTIGON
16200,OBTRUSION,BINSOUTRO/NIBSOUTRO/SNIBOUTRO/BIRONUTSO/BIROSNOUT
324,OBTUNDING,BUNDINGOT/BUNDTIGON/BINGDONUT/BUNGTONDI/BUNTDINGO
27864,OBTURATED,ABEDTROUT/ABEDTUTOR/BADETROUT/BADETUTOR/BEADTROUT
2268,OBTURATOR,BOARTROUT/BOARTUTOR/BORATROUT/BORATUTOR/BRATOUTRO
11664,OBVERSION,BONEVISOR/EBONVISOR/BOERVINOS/BOREVINOS/ROBEVINOS
11016,OBVERTING,VERBINGOT/VERBTIGON/BINGOVERT/BINGTROVE/BINGVOTER
972,OCCIPITAL,LAICOPTIC/LAICPICOT/LAICTOPIC/PICALOTIC/CAPOLICIT
1944,OCCURRENT,CROCTUNER/CENTCRUOR/CERTCORNU/CURETRONC/ECRUTRONC
0,OCEANARIA,ANOAERICA/CIAOARENA/NAOIARECA/ARECANAOI/ARENACIAO
11988,OCEANWARD,NADACOWER/WADACRONE/WADAONCER/WADARECON/ACEDROWAN
0,OCHLOCRAT,ALCOTORCH/COALTORCH/COLATORCH/ARCOCLOTH/ORCACLOTH
19764,OCTAHEDRA,DATACHORE/DATAOCHRE/HAATCODER/HAATCORED/HAATCREDO
25272,OCTAMETER,ACMEOTTER/ACMETORTE/ACMETOTER/CAMEOTTER/CAMETORTE
3240,OCTASTYLE,CATESTYLO/CATETOSYL/ALCOTESTY/COALTESTY/COLATESTY
40824,OCTENNIAL,LAICNONET/LAICTENON/LAICTONNE/INCALENTO/COATLINEN
0,OCTOTHORP,COOPTROTH/POCOTROTH/CROPTOOTH/TORCPHOTO/POOTTORCH
4212,OCTUPLING,CLOGINPUT/CULTOPING/CULTPINGO/COUPGLINT/PINGCLOUT
972,OCULISTIC,COILCUTIS/COILICTUS/LOCICUTIS/LOCIICTUS/OTICSULCI
10368,ODALISQUE,DIALQUESO/LAIDQUESO/QADIEUSOL/QADILOUSE/QADIOUSEL
2916,ODDSMAKER,DADOSKERM/DAMEDORKS/MADEDORKS/MEADDORKS/DARKDEMOS
9072,ODIFEROUS,FEISODOUR/SEIFODOUR/FOUREIDOS/OURSFIDEO/SOURFIDEO
3240,OENOPHILE,HELOOPINE/HOLEOPINE/PILEOHONE/PLIEOHONE/OHONEPILE
3564,OESOPHAGI,AGIOHOPES/HOPEAGIOS/HOOPAEGIS/POOHAEGIS/AEGISHOOP
53784,OESTROGEN,GENEROOST/GENEROOTS/GENESTOOR/GENETORSO/OGEESNORT
0,OFFERTORY,FOREFORTY/FROEFORTY/ORFEFORTY/FRETFROYO/REFTFROYO
1296,OFFICERED,CEDIOFFER/CEDIREFFO/DICEOFFER/DICEREFFO/ICEDOFFER
324,OFFICIANT,COIFFAINT/COIFFITNA/FOCIFAINT/FOCIFITNA/NIFFCOATI
972,OFFICIATE,FIEFCOATI/FIFECOATI/COATIFIEF/COATIFIFE/AITOFFICE
1620,OFFICINAL,NAOICLIFF/COIFFINAL/FOCIFINAL/FILOFINCA/FOILFINCA
0,OFFICIOUS,FUCIIFSOO/FUCIOOSIF/COIFIFSOU/FOCIIFSOU/COIFISFOU
0,OFFLOADED,DEADFLOOF/DEAFFLOOD/FADEFLOOD/OFFADOLED/EDDOOFFAL
648,OFFSHORED,DEFOFROSH/DOFFHOERS/DOFFHORSE/DOFFHOSER/DOFFSHERO
0,OHMICALLY,CHAIMOLLY/CHIAMOLLY/CAMIHOLLY/CAMOHILLY/COMAHILLY
0,OLEACEOUS,OLEOCAUSE/OLEOSAUCE/CAUSEOLEO/SAUCEOLEO/ALUCOOEES
11664,OLECRANON,ELANCROON/LANECROON/LEANCROON/EARNCOLON/NEARCOLON
6804,OLEOGRAPH,HAREGLOOP/HEARGLOOP/RHEAGLOOP/ALGOEPHOR/ALGOHOPER
24624,OLEORESIN,ERNEOLIOS/LIRENOOSE/RIELNOOSE/RILENOOSE/REINLOOSE
7452,OLFACTION,CANTFOLIO/FIATCOLON/FOALONTIC/FOALTONIC/LOAFONTIC
11664,OLFACTIVE,FAVELOTIC/FAILCOVET/FIATCLOVE/FOALCIVET/FOALEVICT
324,OLFACTORY,CALFROOTY/ALCOFORTY/COALFORTY/COLAFORTY/CARLFOOTY
0,OLIGAEMIA,GAMEAIOLI/MAGEAIOLI/MEGAAIOLI/ILEAAMIGO/ILEAIMAGO
4212,OLIGAEMIC,MAGILOCIE/AGIOCLIME/AGIOMELIC/OGAMCEILI/CEILAMIGO
648,OLIGARCHY,CHAIGLORY/CHIAGLORY/GALIOCHRY/GLIAOCHRY/GORAHYLIC
0,OLIGOPOLY,YOGIPOLLO/LOGYPOLIO/LILOGOOPY/OILYGLOOP/PLOYIGLOO
1620,OLINGUITO,UNITIGLOO/UNITOLIGO/IGLOOUNIT/OLIGOUNIT/OILOUTING
0,OLLYCROCK,ROLLCOCKY/LORYCLOCK/CLOCKLORY/COCKYROLL/RLYOLOCCK
972,OMBUDSMEN,DUMBMESON/DUMBNOMES/DUMBOMENS/BUNDMEMOS/NUMBDEMOS
16848,OMITTABLE,BAILMOTET/BAILMOTTE/BAILTOTEM/BAITMETOL/BAITMOTEL
1944,OMMATIDIA,AMMAIDIOT/MAMAIDIOT/IDIOTAMMA/IDIOTMAMA/AIMDIATOM
37584,OMNIRANGE,GAMERONIN/MAGERONIN/MEGARONIN/GEANMINOR/GENAMINOR
972,OMOPHAGIA,AIGAOOMPH/OPAHAMIGO/OPAHIMAGO/AMIGOOPAH/IMAGOOPAH
648,OMOPHAGIC,MAGIPOCHO/MAGIPOOCH/AGIOCHOMP/CHOPAMIGO/CHOPIMAGO
13284,ONANISTIC,OCASINNIT/SOCAINNIT/COATNISIN/TACONISIN/ACTSINION
6480,ONBOARDED,ABEDDONOR/ABEDRONDO/BADEDONOR/BADERONDO/BEADDONOR
972,ONCOGENIC,CINECOGON/NICECOGON/CONECOIGN/CONEINCOG/ECONCOIGN
0,ONCOLOGIC,COCOLINGO/COCOLOGIN/COILCOGON/LOCICOGON/COOLCOIGN
324,ONCOLYSIS,COILSONSY/LOCISONSY/COINLOSSY/CONILOSSY/ICONLOSSY
324,ONCOLYTIC,COCOLINTY/COINOCTYL/CONIOCTYL/ICONOCTYL/CITYCOLON
324,ONCOMOUSE,UNCOMOOSE/MOUECOONS/MOOSOUNCE/OOMSOUNCE/OUNCEMOOS
10368,ONEROUSLY,LENOYOURS/LONEYOURS/NOELYOURS/LESOYOURN/LOSEYOURN
0,ONIOMANIA,NAOIAMINO/NAOIAMNIO/AMINONAOI/AMNIONAOI/IONANOMIA
0,ONIONSKIN,IKONNONIS/KINONONIS/OINKNONIS/OIKSNINON/NONIIKONS
4536,ONLOADING,GLADONION/DONALINGO/DONALOGIN/LOANDINGO/LOANDOING
22356,ONOMASTIC,CAMISNOOT/CAMITOONS/MICASNOOT/MICATOONS/INCAMOOTS
6156,ONTOGENIC,CONEINGOT/CONETIGON/ECONINGOT/ECONTIGON/ONCEINGOT
9072,OOGENESIS,GIESNOOSE/EGOSEOSIN/EGOSNOISE/GEOSEOSIN/GEOSNOISE
324,OOLOGICAL,ALCOIGLOO/ALCOOLIGO/COALIGLOO/COALOLIGO/COLAIGLOO
1944,OOMPAHING,MAGIPHONO/AGINOOMPH/GAINOOMPH/MAHIPONGO/HOMAOPING
2268,OPACIFIED,PICAFIDEO/FIDEOPICA/AIDEPOFIC/IDEAPOFIC/CEDIFAPOI
4860,OPACIFIER,CAPOFIRIE/FIRIECAPO/POIFIACRE/FIACREPOI/EPICARFOI
32076,OPALESCED,ACEDLOPES/ACEDPOLES/ACEDSLOPE/DACELOPES/DACEPOLES
3564,OPERAGOER,AEROGROPE/ERGOPAREO/GOREPAREO/OGREPAREO/REGOPAREO
174312,OPERATICS,CAPERIOTS/CAPEROSTI/CAPEROTIS/CAPETIROS/CAPETRIOS
1620,OPERCULUM,COUPLEMUR/MULECROUP/MULECUPRO/PULEMUCRO/EUROCLUMP
1944,OPHIOLITE,ELHITOPOI/PITHLOOIE/HOOPLITIE/POOHLITIE/HOOTPILEI
0,OPHIOLOGY,YOGHPOLIO/HYPOIGLOO/HYPOOLIGO/IGLOOHYPO/OLIGOHYPO
972,OPHIUROID,DRIPHUIOO/DOORHUIPI/ROODHUIPI/POUIHIRDO/POUIHIROD
0,OPPONENCY,COOPPENNY/POCOPENNY/NOPEPONCY/OPENPONCY/PEONPONCY
5832,OPPORTUNE,PEPOTURON/POPETURON/POONERUPT/POONPUTER/ONTOUPPER
1944,OPPRESSED,DEESPROPS/SEEDPROPS/DOESPERPS/DOESPREPS/DOSEPERPS
0,OPPUGNANT,PONGUNAPT/PONTPUNGA/PUNTPONGA/PONGAPUNT/PUNGAPONT
0,OPPUGNING,GINPOPGUN/NOGUPPING/PUPNOGGIN/NOGGINPUP/UPPINGNOG
1296,OPSIMATHY,MAHIPYOTS/MAHITYPOS/HIYASTOMP/HOMATIPSY/OPAHMISTY
21060,OPSONISED,DESIPOONS/DESISNOOP/DESISPOON/DIESPOONS/DIESSNOOP
10368,OPSONIZED,DOZEINSPO/DOZEOPSIN/DOZEPIONS/DIPSOZONE/DONSPIEZO
648,OPTIMALLY,PITAMOLLY/AMYLPILOT/ALTOIMPLY/LOTAIMPLY/POMALILTY
648,OPTIMIFIC,IPOITMFIC/FOPIITIMC/OTIPIMIFC/IOFTMIIPC/FTCIIOIMP
30780,OPTIMISED,DIMEPOSIT/DIMETOPIS/IDEMPOSIT/IDEMTOPIS/PIEDMOIST
53460,OPTIMISER,IRIESTOMP/EMIRPOSIT/EMIRTOPIS/MIREPOSIT/MIRETOPIS
8424,OPTIMIZER,ZITIMOPER/ZITIPROEM/MOITPRIZE/OMITPRIZE/TRIMPIEZO
7128,OPTOMETER,MEREPOTTO/MEETPOORT/MEETTROOP/TEEMPOORT/TEEMTROOP
648,OPTOMETRY,MOREPOTTY/OMERPOTTY/TEMPROOTY/TOTEROMPY/EYOTTROMP
324,OPULENTLY,LUTEPYLON/TULEPYLON/TUNEPOLLY/ONLYTUPLE/PLOYUNLET
0,OPUSCULUM,LOUPMUCUS/MUCUSLOUP/CUMLUPOUS/PULMUCOUS/UMPOCULUS
23976,ORANGEADE,NAGAERODE/AGARDONEE/RAGADONEE/ANOAEDGER/ANOAGREED
6480,ORANGUTAN,NAGATURON/ANNAGROUT/ANNATRUGO/NAANGROUT/NAANTRUGO
8424,ORATORIAL,IORATOLAR/ORALRATIO/ROILAORTA/AORTAROIL/RATIOORAL
4860,ORBICULAR,BAILCRUOR/LAICBURRO/BOILCRURA/COILBURRA/LOCIBURRA
2268,ORBITALLY,BAITROLLY/TABIROLLY/BLATROILY/BOARLILTY/BORALILTY
3564,ORCHIDIST,ODICSHIRT/RICHDOITS/CHISDROIT/DISHTORIC/DITSCHOIR
35964,ORDINANCE,ACEDRONIN/DACERONIN/ECADRONIN/CODAINNER/CODARENIN
24948,ORGANELLE,GALEENROL/GALELONER/GEANRELLO/GENARELLO/NAGERELLO
12312,ORGANZINE,GAZERONIN/EARNGINZO/NEARGINZO/RAZENGONI/ZEINARGON
4212,ORGASMING,GANGMIROS/GAGSMINOR/RAGIMONGS/OGAMGIRNS/OGAMGRINS
26568,ORGIASTIC,SCAGTORII/CIAOGIRTS/CIAOGRIST/CIAOGRITS/CIAOTRIGS
15876,ORIENTEER,ONERRETIE/RENORETIE/RONERETIE/TORNEERIE/EERIETORN
22032,ORIENTING,GITERONIN/ERGOINNIT/GOERINNIT/GOREINNIT/OGREINNIT
10044,ORIFLAMME,FOALMIMER/LOAFMIMER/FARLMIMEO/FOAMMILER/MAILFORME
7452,ORNITHINE,HEROINNIT/HOERINNIT/NITERHINO/TEINRHINO/TINERHINO
0,OROGRAPHY,HOARPORGY/HORAPORGY/GOOPHARRY/POGOHARRY/GORPHOARY
10692,ORPHANAGE,NAGAEPHOR/NAGAHOPER/AGARPHONE/RAGAPHONE/HAPAGONER
4536,ORPHARION,HAIRPORNO/NOAHPRIOR/HOARORPIN/HOARPORIN/HOARPRION
2916,ORTHOCONE,COHOTENOR/COHOTONER/COOTHERON/TOCOHERON/TORCOHONE
6804,ORTHOEPIC,ECHTPOORI/ETCHPOORI/TECHPOORI/CIREPHOTO/RICEPHOTO
1296,ORTHOPTER,PORETROTH/REPOTROTH/ROPETROTH/ROTETHORP/TORETHORP
0,ORTHOPTIC,RICHPOTTO/CHITPOORT/CHITTROOP/ITCHPOORT/ITCHTROOP
648,ORTHOSTAT,OATHTORTS/OATHTROTS/HARTOTTOS/HARTTOOTS/RATHOTTOS
0,ORTHOTIST,RIOTTHOTS/ROTITHOTS/TIROTHOTS/TORITHOTS/TRIOTHOTS
71604,OSCULATED,ACEDLOTUS/ACEDLOUTS/DACELOTUS/DACELOUTS/ECADLOTUS
324,OSMICALLY,ASCIMOLLY/CALMSOILY/CLAMSOILY/ALCOSLIMY/ALCOSMILY
8748,OSMOMETER,MEMEROOST/MEMEROOTS/MEMESTOOR/MEMETORSO/MEREMOOTS
648,OSMOMETRY,MEMORYOTS/MEMOSTORY/MEMOTROYS/MEMOTYROS/METSROOMY
28512,OSTENSIVE,TEESVINOS/SINESTOVE/SINEVOTES/SITEOVENS/TIESOVENS
3240,OSTENSORY,EONSRYOTS/EONSSTORY/EONSTROYS/EONSTYROS/NOESRYOTS
1296,OSTEOCYTE,COTEEYOTS/COOTYEETS/TOCOYEETS/YEETCOOTS/YEETSCOOT
2268,OSTEOLOGY,LOGESOOTY/OGLESOOTY/OLEOSTOGY/TOLEGOOSY/TOESGOOLY
9720,OSTEOPATH,HEAPOTTOS/HEAPTOOTS/SHEAPOTTO/HATEPOOTS/HATESTOOP
972,OSTEOTOME,TOTEMOOSE/SOOTEMOTE/EMOTESOOT/MOOSETOTE/TOOEMOTES
972,OSTEOTOMY,MOTESOOTY/TOMESOOTY/OYESMOTTO/EYOTMOOTS/TOEYMOOTS
11016,OSTRACISM,CAMISORTS/MICASORTS/ASCIMORTS/ASCISTORM/CAMOSTIRS
50220,OSTRACIZE,CATEZORIS/COATSIZER/TACOSIZER/ZOEACRITS/RAZESTOIC
67068,OSTRACODE,ACEDROOST/ACEDROOTS/ACEDSTOOR/ACEDTORSO/DACEROOST
10044,OTHERNESS,HERESNOTS/SEENHORST/SEENSHORT/SENEHORST/SENESHORT
972,OTOLITHIC,OTICLITHO/OTICTHIOL/HOOTLICIT/TITICHOLO/OLIOTITCH
2592,OTOLOGIST,LOGOTITOS/TOGTOLIOS/TITOLOGOS/STOTIGLOO/STOTOLIGO
648,OTOPLASTY,ALSOPOTTY/LOASPOTTY/SOLAPOTTY/ALTOPYOTS/ALTOTYPOS
324,OTOSCOPIC,COCOPOSIT/COCOTOPIS/OTICCOOPS/OTICSCOOP/COOPSTOIC
324,OTTOCENTO,ONTOOCTET/TOONOCTET/TOOTCONTE/CONTETOOT/OCTETONTO
0,OUROBORIC,BOORCURIO/BROOCURIO/COIRBUROO/BUROOCOIR/CURIOBOOR
0,OUROBOROS,ROOSBUROO/BUROOROOS/ROOBUROOS/BUROOSROO/BOORROOUS
10368,OUTASIGHT,GAITSHOUT/GAITSOUTH/GAITTHOUS/IOTATHUGS/AITSOUGHT
37908,OUTCASTED,ACEDSTOUT/ACEDTOUTS/DACESTOUT/DACETOUTS/ECADSTOUT
0,OUTDOORSY,DOURSOOTY/DUOSROOTY/OUDSROOTY/YODSOUTRO/YOURSTOOD
66744,OUTDRIVEN,DEVITURON/DIVETURON/VIDETURON/VIEDTURON/DONEVIRTU
58644,OUTGASSED,AGEDOUSTS/EGADOUSTS/ODEAGUSTS/DOSAGUEST/DOSATEGUS
972,OUTGROWTH,GOUTTHROW/GOUTWORTH/GOUTWROTH/TROWOUGHT/TROWTOUGH
1620,OUTHOUSED,HUESOUTDO/OHUSOUTED/OUTEDOHUS/OUTDOHUES/OHUOUSTED
0,OUTJOCKEY,JOOKCUTEY/CUTEYJOOK/COKEOYJUT/COKEYOJUT/CUKETOJOY
12960,OUTLAYING,ALGOUNITY/GAOLUNITY/GOALUNITY/YOGAUNLIT/YOGAUNTIL
3240,OUTMUSCLE,CLUEMOTUS/LUCEMOTUS/CUESMOULT/ECUSMOULT/CUTEULMOS
45684,OUTRIDDEN,DEIDTURON/DIEDTURON/EDDORUTIN/DUDEINTRO/DUDENITRO
7128,OUTRUSHED,HUEDROUST/HUEDROUTS/HUEDSTOUR/HUEDTORUS/HUEDTOURS
17172,OUTSKATED,TAKEDOUTS/TEAKDOUTS/TEATKUDOS/OKTADUETS/TASKOUTED
117612,OUTSTARED,ODEASTRUT/ODEATRUST/DARESTOUT/DARETOUTS/DEARSTOUT
2916,OUTVALUED,DATEVOULU/LUAUVOTED/DOTEUVULA/TOEDUVULA/DOUTUVEAL
11664,OUTWAITED,WIDEOUTTA/DUETTOWAI/TOWAIDUET/OUTTAWIDE/ATWIDEOUT
3240,OUTWALKED,TAKEWOULD/TEAKWOULD/KULATOWED/WAULTOKED/LEWDOTAKU
2268,OUTWORKED,DOUTWOKER/KORUTOWED/TOWEDKORU/WOKERDOUT/WOKDETOUR
648,OUTWORKER,KORUTOWER/KORUWROTE/ROUTWOKER/TOURWOKER/TROUWOKER
3888,OVALBUMIN,NUMBVIOLA/NUMBVOILA/UMBOANVIL/UMBONIVAL/MUNIVOBLA
10692,OVERAWING,AVEROWING/RAVEOWING/WAVEGROIN/RAGIWOVEN/VAGIOWNER
2916,OVERBOARD,BORADROVE/BORAROVED/AVERBROOD/AVERDOBRO/AVERDROOB
2268,OVERBORNE,BONEROVER/EBONROVER/BOORERVEN/BOORNERVE/BOORNEVER
0,OVERCHECK,EVERCHOCK/VEERCHOCK/CHOCKEVER/CHOCKVEER/CORVCEHKE
5508,OVERCLASS,LACSOVERS/LACSROVES/LACSSERVO/LACSVERSO/ARCSLOVES
4212,OVERDOSED,EDDOOVERS/EDDOROVES/EDDOSERVO/EDDOVERSO/DODOSERVE
